paper_id,title,authors,year,abstract,url,pdf_url,scholar_url,venue,keywords,citations,title_hash,doi,arxiv_id,s2_fields,created_at,updated_at
9bf2eaf90b5aa414e676a15f19ea7a7ab9fb7c1a,Toward Incentive-Compatible Vehicular Crowdsensing: An Edge-Assisted Hierarchical Framework,"Xinxin Yang, Bo Gu, Bingkun Zheng, Beichen Ding, Yu Han, Keping Yu",2022,"Vehicular crowdsensing (VCS) is a promising paradigm that utilizes the mobility of vehicles to collect city-scale environmental data for monitoring and management purpose. However, the dramatic growth of traffic load, lack of incentive mechanism, and sensing cost heterogeneity bring considerable challenges in achieving a successful VCS system in the real world. To address these issues, we present an edge-assisted hierarchical VCS framework to achieve efficient vehicle recruitment and data collection. In particular, a Stackelberg game is for-mulated to analyze the interactions between edge servers and vehicles. Then, a deep reinforcement learning-based incentive mechanism is detailed for motivating vehicles to participate in sensing activities and contribute high-quality data. Intensive simulations are conducted to verify the efficiency of the proposed mechanism. Finally, we present several open issues and directions for future research.",https://www.semanticscholar.org/paper/9bf2eaf90b5aa414e676a15f19ea7a7ab9fb7c1a,,https://www.semanticscholar.org/paper/9bf2eaf90b5aa414e676a15f19ea7a7ab9fb7c1a,IEEE Network,"Computer Science, Computer Science, Environmental Science, Engineering",10,af385e1ef44e32863a1d22452e12e0b5,10.1109/mnet.104.2000773,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
14ec60eb2a493e8bd8af800887baebc41560a326,A Reinforcement Learning-Based Incentive Mechanism for Task Allocation Under Spatiotemporal Crowdsensing,"Kaige Jiang, Yingjie Wang, Haipeng Wang, Zhaowei Liu, Qilong Han, Ao Zhou, Chaocan Xiang, Z. Cai",2024,"With the development of the Industrial Internet of Things (IoT), the work of large-scale data collection makes spatiotemporal crowdsensing (SC) play an important role. Mobile devices equipped with sensors could act as workers to collect and process data for uploading. In the task allocation process, a fully static allocation fails to meet the needs of realistic conditions, while a completely dynamic allocation fails to achieve the desired results. Therefore, we assume a task-scheduled execution scenario that combines the above two conditions. In the pre-allocation process, an original time location constraints (ORTA) allocation algorithm is first proposed. Then it is optimized (OPTA) to fully utilize the remaining time of the workers and increase the matched number. In addition, the design of the incentive mechanism is an effective means to improve the task completion rate of the platform. To efficiently utilize the limited platform budget in the long run, a Q-learning-based algorithm is proposed to identify target inspire tasks and subsequently increase their reward to attract workers’ participation. Finally, comparison experiments are conducted on real datasets to verify the effectiveness of our algorithm. Furthermore, the experiments on a Raspberry Pi local terminal are conducted under a satellite-based environment.",https://www.semanticscholar.org/paper/14ec60eb2a493e8bd8af800887baebc41560a326,,https://www.semanticscholar.org/paper/14ec60eb2a493e8bd8af800887baebc41560a326,IEEE Transactions on Computational Social Systems,"Computer Science, Computer Science",10,255731981ec8d2f7a9d6a5473d38a425,10.1109/TCSS.2023.3263821,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
e769560c3952eee4b858e5afaecff26ea90378cc,Utilizing Blockchain Technology in Global Supply Chain Management: An Exploration of Scalable Information Systems,"Researc H Article, Syamsuddin, Saharuddin, Tuti Dharmawati, Yusti Pujisari, Endang Fatmawati",2023,"INTRODUCTION: Global supply chain management is a critical component in the increasingly complex and connected world of modern business. In the era of globalization, companies face pressure to increase efficiency, transparency, and security in their supply chains. Blockchain technology has emerged as a potential solution to address some of these challenges by enabling more decentralized, transparent, and efficient supply chain management. However, the use of this technology in global supply chain management also raises several issues related to regulation, law, and collaboration with third parties. OBJECTIVE: This research then aims to explore the potential of blockchain technology in global supply chain management and understand the regulatory framework needed to support the implementation of this technology. METHOD: This research was carried out using a qualitative approach. The data used in this research comes from various research results and previous studies that are relevant to the discussion. RESULTS: The results of this research then found that the use of blockchain technology in global supply chain management promises to increase transparency, efficiency, and security. Smart contracts enable the automation of business processes, reducing costs and increasing visibility of operations. Collaboration with third parties is an important strategy in increasing supply chain efficiency. Regulation, data security, and international harmonization remain challenges. CONCLUSION: Defining the legal status of smart contracts and protecting data is key. Effective collaboration with third parties requires good communication and a mature strategy. With a deep understanding of blockchain technology and proper regulation, companies can maximize their benefits to create an efficient, transparent, and reliable supply chain.",https://www.semanticscholar.org/paper/e769560c3952eee4b858e5afaecff26ea90378cc,https://publications.eai.eu/index.php/sis/article/download/4374/2684,https://www.semanticscholar.org/paper/e769560c3952eee4b858e5afaecff26ea90378cc,EAI Endorsed Transactions on Scalable Information Systems,"Computer Science, Business, Computer Science",10,d061337cbe9d8f072afb2d3b4ba3ab0e,10.4108/eetsis.4374,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
7ad8a0a5e9c758731f16e75d926739f3f8fa6f59,Great Models Think Alike and this Undermines AI Oversight,"Shashwat Goel, Joschka Struber, I. Auzina, Karuna K Chandra, P. Kumaraguru, Douwe Kiela, Ameya Prabhu, Matthias Bethge, Jonas Geiping",2025,"As Language Model (LM) capabilities advance, evaluating and supervising them at scale is getting harder for humans. There is hope that other language models can automate both these tasks, which we refer to as ''AI Oversight''. We study how model similarity affects both aspects of AI oversight by proposing Chance Adjusted Probabilistic Agreement (CAPA): a metric for LM similarity based on overlap in model mistakes. Using CAPA, we first show that LLM-as-a-judge scores favor models similar to the judge, generalizing recent self-preference results. Then, we study training on LM annotations, and find complementary knowledge between the weak supervisor and strong student model plays a crucial role in gains from ''weak-to-strong generalization''. As model capabilities increase, it becomes harder to find their mistakes, and we might defer more to AI oversight. However, we observe a concerning trend -- model mistakes are becoming more similar with increasing capabilities, pointing to risks from correlated failures. Our work underscores the importance of reporting and correcting for model similarity, especially in the emerging paradigm of AI oversight.",https://www.semanticscholar.org/paper/7ad8a0a5e9c758731f16e75d926739f3f8fa6f59,https://arxiv.org/pdf/2502.04313.pdf,https://www.semanticscholar.org/paper/7ad8a0a5e9c758731f16e75d926739f3f8fa6f59,arXiv.org,"Computer Science, Computer Science",10,790b4de1e3f81e411b76e6990c734669,10.48550/arXiv.2502.04313,2502.04313,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
2341b76576ae6a3ba634fd8c46711e6db81f0a96,A nonlinear fractional reaction-diffusion system applied to image denoising and decomposition,"Abdelghafour Atlas, M. Bendahmane, Fahd Karami, D. Meskine, Omar Oubbih",2021,"This paper is devoted to the mathematical and numerical study of a new proposed model based on a fractional diffusion equation coupled with a nonlinear regularization of the Total Variation operator. This model is primarily intended to introduce a weak norm in the fidelity term, where this norm is considered more appropriate for capturing very oscillatory characteristics interpreted as a texture. Furthermore, our proposed model profits from the benefits of a variable exponent used to distinguish the features of the image. By using Faedo-Galerkin method, we prove the well-posedness (existence and uniqueness) of the weak solution for the proposed model. Based on the alternating direction implicit method of Peaceman-Rachford and the approximations of the Gr \begin{document}$ \ddot{u} $\end{document} nwald-Letnikov operators, we develop the numerical discretization of our fractional diffusion equation. Experimental results claim that our model provides high-quality results in cartoon-texture-edges decomposition and image denoising. In particular, our model can successfully reduce the staircase phenomenon during the image denoising. Furthermore, small details, texture and fine structures still maintained in the restored image. Finally, we compare our numerical results with the existing models in the literature.",https://www.semanticscholar.org/paper/2341b76576ae6a3ba634fd8c46711e6db81f0a96,https://www.aimsciences.org/article/exportPdf?id=320a5457-636f-4fb6-b247-210b6e37bd70,https://www.semanticscholar.org/paper/2341b76576ae6a3ba634fd8c46711e6db81f0a96,Discrete & Continuous Dynamical Systems - B,"Mathematics, Mathematics, Engineering, Computer Science",10,d7c20843615ef6b7f91a14ca70ae891c,10.3934/dcdsb.2020321,,"[{'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
dbcb57167121717f3f30ed138f7eaa1536cfb22f,Intersection numbers from companion tensor algebra,"Giacomo Brunello, V. Chestnov, P. Mastrolia",2024,"Abstract
 
 Twisted period integrals are ubiquitous in theoretical physics and mathematics, where they inhabit a finite-dimensional vector space governed by an inner product known as the intersection number. In this work, we uncover the associated tensor structures of intersection numbers and integrate them with the fibration method to develop a novel evaluation scheme. Companion matrices allow us to cast the computation of the intersection numbers in terms of a matrix operator calculus within the ambient tensor space. For illustrative purposes, our algorithm has been successfully applied to the numerical decomposition of a sample of two-loop integrals, coming from planar five-point massless functions, representing a significant advancement for the direct projection of Feynman integrals to master integrals via intersection numbers.",https://www.semanticscholar.org/paper/dbcb57167121717f3f30ed138f7eaa1536cfb22f,https://arxiv.org/pdf/2408.16668.pdf,https://www.semanticscholar.org/paper/dbcb57167121717f3f30ed138f7eaa1536cfb22f,Journal of High Energy Physics,"Physics, Mathematics, Mathematics, Physics",10,39eb190ebec258f2fcdb816fed2edaf4,10.1007/JHEP07(2025)045,2408.16668,"[{'source': 'external', 'category': 'Physics'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Physics'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
f500e96fb24ca89f385bbd045347e7bd06baf119,"Review: The application of source analysis methods in tracing urban non-point source pollution: categorization, hotspots, and future prospects.","Bingquan Lin, Fei Qi, Xinqi An, Chen Zhao, Yahong Gao, Yuxuan Liu, Yin Zhong, Bin Qiu, Zhenbei Wang, Qian Hu, Chen Li, Dezhi Sun",2024,,https://www.semanticscholar.org/paper/f500e96fb24ca89f385bbd045347e7bd06baf119,,https://www.semanticscholar.org/paper/f500e96fb24ca89f385bbd045347e7bd06baf119,Environmental science and pollution research international,"Medicine, Environmental Science",10,df0861dfdd578a9545dfa05b1d0f664a,10.1007/s11356-024-32602-9,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}]",2025-09-30 00:46:12.191642+00:00,2025-09-30 00:46:12.191642+00:00
ff3effb66c063a93ef7a0db303964d17a041b0ba,Skin cancer classification using non-local means denoising and sparse dictionary learning based CNN,"Apeksha Pandey, Manepalli Sai Teja, Parul Sahare, Vipin Kamble, M. Parate, Mohammad Farukh Hashmi",2024,"Skin conditions are becoming increasingly prevalent across the world in current times. With the rise in dermatological disorders, there is a need for computerized techniques that are completely noninvasive to patients’ skin. As a result, deep learning models have become standard for the computerized detection of skin diseases. The performance efficiency of these models improves with access to more data with their primary aim being image classification. In this paper, we present a skin disease detection methodology using image processing techniques, non-local means denoising and convolutional neural network (CNN) backed by sparse dictionary learning. Here, the major benefit of using NLM denoising followed by sparse dictionary learning with CNNs in image classification lies in leveraging a multi-stage approach that enhances the quality of input data, extracts meaningful and discriminative features, and improves the overall performance of the classification model. This combined approach addresses challenges such as noise robustness, feature extraction, and classification accuracy, making it particularly effective in complex image analysis tasks. For denoising, the average Peak Signal to Noise Ratio (PSNR) obtained for images from HAM-10000 dataset is 33.59 dB. For the ISIC-2019 dataset, the average PSNR for the train folder is 34.37 dB, and for the test folder it is 34.39 dB. The deep learning network is trained for the analysis of skin cancer images using a CNN model and is achieving acceptable results in classifying skin cancer types. The datasets used contain high-resolution images. After all the tests, the accuracy obtained is 85.61% for the HAM-10000 dataset and 81.23% for the ISIC-2019 dataset, which is on par with existing approaches validated by benchmarking results.",https://www.semanticscholar.org/paper/ff3effb66c063a93ef7a0db303964d17a041b0ba,https://doi.org/10.1186/s43067-024-00162-0,https://www.semanticscholar.org/paper/ff3effb66c063a93ef7a0db303964d17a041b0ba,Journal of Electrical Systems and Information Technology,"Medicine, Computer Science",10,d5a23534bf835f38b519f16f84812804,10.1186/s43067-024-00162-0,,"[{'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:06.117109+00:00,2025-09-30 00:46:06.117109+00:00
e992a5cc2a22f41c0a2efcd5093d0bfaafa97600,Interpretable deep dictionary learning for sound speed profiles with uncertainties.,"Xinyun Hua, Lei Cheng, Ting Zhang, Jianlong Li",2023,"Uncertainties abound in sound speed profiles (SSPs) measured/estimated by modern ocean observing systems, which impede the knowledge acquisition and downstream underwater applications. To reduce the SSP uncertainties and draw insights into specific ocean processes, an interpretable deep dictionary learning model is proposed to cater for uncertain SSP processing. In particular, two kinds of SSP uncertainties are considered: measurement errors, which generally exist in the form of Gaussian noises; and the disturbances/anomalies caused by potential ocean dynamics, which occur at some specific depths and durations. To learn the generative patterns of these uncertainties while maintaining the interpretability of the resulting deep model, the adopted scheme first unrolls the classical K-singular value decomposition algorithm into a neural network, and trains this neural network in a supervised learning manner. The training data and model initializations are judiciously designed to incorporate the environmental properties of ocean SSPs. Experimental results demonstrate the superior performance of the proposed method over the classical baseline in mitigating noise corruptions, detecting, and localizing SSP disturbances/anomalies.",https://www.semanticscholar.org/paper/e992a5cc2a22f41c0a2efcd5093d0bfaafa97600,https://pubs.aip.org/asa/jasa/article-pdf/153/2/877/16656075/877_1_online.pdf,https://www.semanticscholar.org/paper/e992a5cc2a22f41c0a2efcd5093d0bfaafa97600,Journal of the Acoustical Society of America,"Medicine, Environmental Science, Engineering, Computer Science",10,f5b4fd27f445d8cafc306e630e12a317,10.1121/10.0017099,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:06.117109+00:00,2025-09-30 00:46:06.117109+00:00
cbb4b33dda6dde2b6c20c89ab3ad1e55afc2f8ca,Mechanistic Permutability: Match Features Across Layers,"Nikita Balagansky, Ian Maksimov, Daniil Gavrilov",2024,"Understanding how features evolve across layers in deep neural networks is a fundamental challenge in mechanistic interpretability, particularly due to polysemanticity and feature superposition. While Sparse Autoencoders (SAEs) have been used to extract interpretable features from individual layers, aligning these features across layers has remained an open problem. In this paper, we introduce SAE Match, a novel, data-free method for aligning SAE features across different layers of a neural network. Our approach involves matching features by minimizing the mean squared error between the folded parameters of SAEs, a technique that incorporates activation thresholds into the encoder and decoder weights to account for differences in feature scales. Through extensive experiments on the Gemma 2 language model, we demonstrate that our method effectively captures feature evolution across layers, improving feature matching quality. We also show that features persist over several layers and that our approach can approximate hidden states across layers. Our work advances the understanding of feature dynamics in neural networks and provides a new tool for mechanistic interpretability studies.",https://www.semanticscholar.org/paper/cbb4b33dda6dde2b6c20c89ab3ad1e55afc2f8ca,https://arxiv.org/pdf/2410.07656.pdf,https://www.semanticscholar.org/paper/cbb4b33dda6dde2b6c20c89ab3ad1e55afc2f8ca,International Conference on Learning Representations,"Computer Science, Computer Science",10,3e8323f8db7351fb0f599c648676d421,10.48550/arXiv.2410.07656,2410.07656,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-29 20:01:30.799766+00:00,2025-09-29 20:01:30.799766+00:00
2e908aa8ce364b8ab7ddbb6f4940359356759dfe,"Chemical, Nutritional and Biological Evaluation of a Sustainable and Scalable Complex of Phytochemicals from Bergamot By-Products","Larissa della Vedova, F. Gado, T. A. Vieira, N. A. Grandini, T. Palacio, J. S. Siqueira, M. Carini, E. Bombardelli, C. Corrêa, G. Aldini, G. Baron",2023,"The present paper reports a sustainable raw material obtained from the by-products derived from the industrial production of bergamot (Citrus × Bergamia Risso & Poiteau) essential oils. The procedure to obtain the raw material is designed to maintain as much of the bioactive components as possible and to avoid expensive chemical purification. It consists of spray-drying the fruit juice obtained by squeezing the fruits, which is mixed with the aqueous extract of the pulp, i.e., the solid residue remained after fruit pressing. The resulting powder bergamot juice (PBJ) contains multiple bioactive components, in particular, among others, soluble fibers, polyphenols and amino-acid betaines, such as stachydrine and betonicine. LC-MS analysis identified 86 compounds, with hesperetin, naringenin, apigenin and eridictyol glucosides being the main components. In the second part of the paper, dose-dependent anti-inflammatory activity of PBJ and of stachydrine was found, but neither of the compounds were effective in activating Nrf2. PBJ was then found to be effective in an in vivo model of a metabolic syndrome induced by a high-sugar, high-fat (HSF) diet and evidenced by a significant increase of the values related to a set of parameters: blood glucose, triglycerides, insulin resistance, systolic blood pressure, visceral adipose tissue and adiposity index. PBJ, when given to control rats, did not significantly change these values; in contrast, they were found to be greatly affected in rats receiving an HSF diet. The in vivo effect of PBJ can be ascribed not only to bergamot polyphenols with well-known anti-inflammatory, antioxidant and lipid-regulating effects, but also to the dietary fibers and to the non-phenolic constituents, such as stachydrine. Moreover, since PBJ was found to affect energy homeostasis and to regulate food intake, a mechanism on the regulation of energy homeostasis through leptin networking should also be considered and deserves further investigation.",https://www.semanticscholar.org/paper/2e908aa8ce364b8ab7ddbb6f4940359356759dfe,https://www.mdpi.com/1420-3049/28/7/2964/pdf?version=1679821462,https://www.semanticscholar.org/paper/2e908aa8ce364b8ab7ddbb6f4940359356759dfe,Molecules,"Medicine, Chemistry, Environmental Science, Biology",9,b21477b45cb7e2a5fd9e508f90101704,10.3390/molecules28072964,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Chemistry'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",2025-09-30 00:48:00.124992+00:00,2025-09-30 00:48:00.124992+00:00
6f76d605fafa705e569b4f42a05d4212c542c4d0,Truthful Incentive Mechanism for Federated Learning with Crowdsourced Data Labeling,"Yuxi Zhao, Xiaowen Gong, S. Mao",2023,"Federated learning (FL) has recently emerged as a promising paradigm that trains machine learning (ML) models on clients' devices in a distributed manner without the need of transmitting clients' data to the FL server. In many applications of ML (e.g., image classification), the labels of training data need to be generated manually by human agents (e.g., recognizing and annotating objects in an image), which are usually costly and error-prone. In this paper, we study FL with crowdsourced data labeling where the local data of each participating client of FL are labeled manually by the client. We consider the strategic behavior of clients who may not make desired effort in their local data labeling and local model computation (quantified by the mini-batch size used in the stochastic gradient computation), and may misreport their local models to the FL server. We first characterize the performance bounds on the training loss as a function of clients' data labeling effort, local computation effort, and reported local models, which reveal the impacts of these factors on the training loss. With these insights, we devise Labeling and Computation Effort and local Model Elicitation (LCEME) mechanisms which incentivize strategic clients to make truthful efforts as desired by the server in local data labeling and local model computation, and also report true local models to the server. The truthful design of the LCEME mechanism exploits the non-trivial dependence of the training loss on clients' hidden efforts and private local models, and overcomes the intricate coupling in the joint elicitation of clients' efforts and local models. Under the LCEME mechanism, we characterize the server’s optimal local computation effort assignments and analyze their performance. We evaluate the proposed FL algorithms with crowdsourced data labeling and the LCEME mechanism for the MNIST-based hand-written digit classification. The results corroborate the improved learning accuracy and cost-effectiveness of the proposed approaches.",https://www.semanticscholar.org/paper/6f76d605fafa705e569b4f42a05d4212c542c4d0,https://arxiv.org/pdf/2302.00106,https://www.semanticscholar.org/paper/6f76d605fafa705e569b4f42a05d4212c542c4d0,IEEE Conference on Computer Communications,"Computer Science, Computer Science",9,797700628005cefa348ef714df943db5,10.1109/INFOCOM53939.2023.10228923,2302.00106,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:48:00.124992+00:00,2025-09-30 00:48:00.124992+00:00
4102d018cf22fa578e04b25a52863b64f137b62f,Dominantly Truthful Peer Prediction Mechanisms with a Finite Number of Tasks,Yuqing Kong,2023,"1 In the setting where participants are asked multiple similar possibly subjective multi-choice questions (e.g., Do you like Panda Express? Y/N; Do you like Chick-fil-A? Y/N), a series of peer prediction mechanisms have been designed to incentivize honest reports and some of them achieve dominantly truthfulness: Truth-telling is a dominant strategy and strictly dominates other “non-permutation strategy” with some mild conditions. However, those mechanisms require the participants to perform an infinite number of tasks. When the participants perform a finite number of tasks, these mechanisms only achieve approximated dominant truthfulness. The existence of a dominantly truthful multi-task peer prediction mechanism that only requires a finite number of tasks remains to be an open question that may have a negative result, even with full prior knowledge. This article answers this open question by proposing a family of mechanisms, VMI-Mechanisms, that are dominantly truthful with a finite number of tasks. A special case of this family, DMI-Mechanism, only requires ≥ 2C tasks where C is the number of choices for each question (C=2 for binary-choice questions). The implementation of these mechanisms does not require any prior knowledge (detail-free) and only requires ≥ 2 participants. To the best of our knowledge, any mechanism of the family is the first dominantly truthful peer prediction mechanism that works for a finite number of tasks. The core of these new mechanisms is a new family of information-monotone information measures: volume mutual information (VMI). VMI is based on a simple geometric information measure design method, the volume method. The volume method measures the informativeness of an object by “counting” the number of objects that are less informative than it. In other words, the more objects that the object of interest dominates, the more informative it is considered to be. Finally, in the setting where agents need to invest efforts to obtain their private signals, we show how to select the mechanism to optimally incentivize efforts among a proper set of VMI-Mechanisms.",https://www.semanticscholar.org/paper/4102d018cf22fa578e04b25a52863b64f137b62f,,https://www.semanticscholar.org/paper/4102d018cf22fa578e04b25a52863b64f137b62f,Journal of the ACM,"Computer Science, Economics",9,1fd9646b45dc2f2c4a43af5eb05f6abb,10.1145/3638239,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Economics'}]",2025-09-30 00:48:00.124992+00:00,2025-09-30 00:48:00.124992+00:00
72bf210ac56f813896682fdbbb12a14d786cc54f,Robust Mechanism Design of Exchange,"P. Andreyanov, Tomasz Sadzik",2020,"We provide a robust (prior-free) strategic foundation for the Walrasian Equilibrium: mechanisms for exchange economies with asymmetric information and interdependent values that are ex-post individually rational, incentive compatible, generate budget surplus and are ex-post nearly effi cient, when there are many agents. The level of ineffi ciency is proportional to the sum of 1 N and the degree of value interdependence. Conversely, we show that mechanisms generating smaller effi ciency losses must violate some of the constraints. The mechanisms can be implemented using a novel discriminatory conditional double auction.",https://www.semanticscholar.org/paper/72bf210ac56f813896682fdbbb12a14d786cc54f,,https://www.semanticscholar.org/paper/72bf210ac56f813896682fdbbb12a14d786cc54f,,"Economics, Economics",9,16b94aaa7a1a600cff7e560f7c0b1270,10.1093/restud/rdaa049,,"[{'source': 'external', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Economics'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
92fe2002b8191f4f4f6629a51cf573fcfa314619,Analytical Method for Mechanism Design in Partially Observable Markov Games,"J. Clempner, A. Poznyak",2021,"A theme that become common knowledge of the literature is the difficulty of developing a mechanism that is compatible with individual incentives that simultaneously result in efficient decisions that maximize the total reward. In this paper, we suggest an analytical method for computing a mechanism design. This problem is explored in the context of a framework, in which the players follow an average utility in a non-cooperative Markov game with incomplete state information. All of the Nash equilibria are approximated in a sequential process. We describe a method for the derivative of the player’s equilibrium that instruments the design of the mechanism. In addition, it showed the convergence and rate of convergence of the proposed method. For computing the mechanism, we consider an extension of the Markov model for which it is introduced a new variable that represents the product of the mechanism design and the joint strategy. We derive formulas to recover the variables of interest: mechanisms, strategy, and distribution vector. The mechanism design and equilibrium strategies computation differ from those in previous literature. A numerical example presents the usefulness and effectiveness of the proposed method.",https://www.semanticscholar.org/paper/92fe2002b8191f4f4f6629a51cf573fcfa314619,https://www.mdpi.com/2227-7390/9/4/321/pdf?version=1612619192,https://www.semanticscholar.org/paper/92fe2002b8191f4f4f6629a51cf573fcfa314619,Mathematics,"Computer Science, Economics, Mathematics, Computer Science",9,53ca91fd6b93389f86c84ec73787c270,10.3390/MATH9040321,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
e33c517c2ea2535455f002d9fc58427c5a631dff,Gradient Routing: Masking Gradients to Localize Computation in Neural Networks,"Alex Cloud, Jacob Goldman-Wetzler, Evžen Wybitul, Joseph Miller, Alexander Matt Turner",2024,"Neural networks are trained primarily based on their inputs and outputs, without regard for their internal mechanisms. These neglected mechanisms determine properties that are critical for safety, like (i) transparency; (ii) the absence of sensitive information or harmful capabilities; and (iii) reliable generalization of goals beyond the training distribution. To address this shortcoming, we introduce gradient routing, a training method that isolates capabilities to specific subregions of a neural network. Gradient routing applies data-dependent, weighted masks to gradients during backpropagation. These masks are supplied by the user in order to configure which parameters are updated by which data points. We show that gradient routing can be used to (1) learn representations which are partitioned in an interpretable way; (2) enable robust unlearning via ablation of a pre-specified network subregion; and (3) achieve scalable oversight of a reinforcement learner by localizing modules responsible for different behaviors. Throughout, we find that gradient routing localizes capabilities even when applied to a limited, ad-hoc subset of the data. We conclude that the approach holds promise for challenging, real-world applications where quality data are scarce.",https://www.semanticscholar.org/paper/e33c517c2ea2535455f002d9fc58427c5a631dff,https://arxiv.org/pdf/2410.04332.pdf,https://www.semanticscholar.org/paper/e33c517c2ea2535455f002d9fc58427c5a631dff,arXiv.org,"Computer Science, Computer Science",9,590b633ede2cca305b86add3db4f53ef,10.48550/arXiv.2410.04332,2410.04332,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
81c44e64802a8e21b1cd12101f4f5cba867910ea,Forty thousand kilometers under quantum protection,"N. Kirsanov, V. Pastushenko, A. Kodukhov, M. Yarovikov, A. B. Sagingalieva, D. A. Kronberg, M. Pflitsch, V. Vinokur",2023,"Quantum key distribution (QKD) is a revolutionary cryptography response to the rapidly growing cyberattacks threat posed by quantum computing. Yet, the roadblock limiting the vast expanse of secure quantum communication is the exponential decay of the transmitted quantum signal with the distance. Today’s quantum cryptography is trying to solve this problem by focusing on quantum repeaters. However, efficient and secure quantum repetition at sufficient distances is still far beyond modern technology. Here, we shift the paradigm and build the long-distance security of the QKD upon the quantum foundations of the Second Law of Thermodynamics and end-to-end physical oversight over the transmitted optical quantum states. Our approach enables us to realize quantum states’ repetition by optical amplifiers keeping states’ wave properties and phase coherence. The unprecedented secure distance range attainable through our approach opens the door for the development of scalable quantum-resistant communication networks of the future.",https://www.semanticscholar.org/paper/81c44e64802a8e21b1cd12101f4f5cba867910ea,https://www.nature.com/articles/s41598-023-35579-6.pdf,https://www.semanticscholar.org/paper/81c44e64802a8e21b1cd12101f4f5cba867910ea,Scientific Reports,"Physics, Medicine, Physics, Engineering",9,e27bd83c2078576c504e5735fdfc9dee,10.1038/s41598-023-35579-6,2301.10610,"[{'source': 'external', 'category': 'Physics'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Physics'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
